0, 0.010095
1, 0.010195
3, 0.010295
5, 0.010418
6, 0.010418
8, 0.010418
10, 0.010668
11, 0.010669
16, 0.010669
20, 0.010669
21, 0.010669
22, 0.010669
23, 0.010669
24, 0.010670
32, 0.010670
33, 0.010670
34, 0.010673
39, 0.010673
44, 0.010673
45, 0.010673
48, 0.010673
55, 0.010673
64, 0.010673
66, 0.010673
68, 0.010673
91, 0.010673
96, 0.010673
98, 0.010673
100, 0.010673
114, 0.010673
118, 0.010673
122, 0.010673
127, 0.010673
128, 0.010675
129, 0.010675
136, 0.010675
143, 0.010675
150, 0.010675
151, 0.010675
154, 0.010675
160, 0.010675
166, 0.010675
167, 0.010676
171, 0.010676
180, 0.010676
183, 0.010676
186, 0.010676
191, 0.010676
192, 0.010676
200, 0.010681
201, 0.010717
204, 0.010717
205, 0.010717
206, 0.010717
211, 0.010717
221, 0.010717
229, 0.010717
234, 0.010728
235, 0.010728
239, 0.010729
240, 0.010729
246, 0.010729
248, 0.010729
250, 0.010729
251, 0.010730
252, 0.010730
254, 0.010730
255, 0.010733
256, 0.010740
257, 0.010740
260, 0.010740
261, 0.010740
262, 0.010740
264, 0.010740
266, 0.010742
271, 0.010742
273, 0.010742
286, 0.010743
300, 0.010743
301, 0.010760
312, 0.010760
320, 0.010760
351, 0.010760
352, 0.010760
357, 0.010760
360, 0.010760
361, 0.010760
365, 0.010761
369, 0.010761
375, 0.010761
382, 0.010761
384, 0.010761
385, 0.010764
398, 0.010764
400, 0.010764
401, 0.010770
404, 0.010770
426, 0.010770
436, 0.010770
440, 0.010771
442, 0.010772
446, 0.010772
451, 0.010773
460, 0.010773
465, 0.010773
466, 0.010773
480, 0.010773
489, 0.010774
493, 0.010774
495, 0.010775
500, 0.010776
501, 0.010776
510, 0.010777
511, 0.011117
512, 0.011708
513, 0.011710
516, 0.011710
518, 0.011710
524, 0.011710
526, 0.011710
528, 0.011710
532, 0.011710
536, 0.011944
540, 0.011944
542, 0.011944
544, 0.011955
546, 0.011955
554, 0.011955
556, 0.011955
560, 0.011958
562, 0.011958
563, 0.011958
576, 0.011958
577, 0.011958
580, 0.011958
582, 0.011959
583, 0.011962
586, 0.011962
590, 0.011962
591, 0.011962
596, 0.011962
600, 0.011962
601, 0.011984
610, 0.011984
613, 0.011990
616, 0.011990
625, 0.011990
626, 0.011990
634, 0.011990
635, 0.011990
637, 0.011990
640, 0.011993
641, 0.011995
646, 0.011995
650, 0.011995
651, 0.011995
655, 0.011995
657, 0.011995
666, 0.011995
667, 0.011995
676, 0.011995
679, 0.011995
681, 0.011996
698, 0.011996
700, 0.012014
701, 0.012015
710, 0.012015
712, 0.012015
714, 0.012018
724, 0.012018
726, 0.012018
730, 0.012018
733, 0.012018
748, 0.012018
750, 0.012024
751, 0.012127
759, 0.012127
760, 0.012127
767, 0.012133
768, 0.012137
769, 0.012138
776, 0.012138
782, 0.012138
788, 0.012138
795, 0.012138
799, 0.012138
800, 0.012140
801, 0.012140
805, 0.012140
818, 0.012140
819, 0.012140
820, 0.012140
829, 0.012140
832, 0.012141
833, 0.012141
836, 0.012141
840, 0.012141
842, 0.012141
843, 0.012141
849, 0.012141
851, 0.012141
856, 0.012141
860, 0.012142
861, 0.012142
862, 0.012142
864, 0.012142
867, 0.012142
868, 0.012142
869, 0.012142
880, 0.012142
881, 0.012142
885, 0.012142
886, 0.012142
887, 0.012142
892, 0.012142
896, 0.012142
897, 0.012142
898, 0.012142
900, 0.012159
904, 0.012159
906, 0.012159
921, 0.012159
924, 0.012159
926, 0.012159
931, 0.012159
932, 0.012159
933, 0.012159
937, 0.012160
940, 0.012160
950, 0.012162
951, 0.012164
956, 0.012164
960, 0.012164
961, 0.012164
966, 0.012164
970, 0.012164
976, 0.012169
979, 0.012169
984, 0.012169
986, 0.012169
987, 0.012169
990, 0.012169
992, 0.012169
993, 0.012169
1000, 0.012172
1001, 0.012179
1003, 0.012179
1004, 0.012179
1005, 0.012179
1007, 0.012180
1010, 0.012180
1012, 0.012180
1014, 0.012180
1015, 0.012180
1016, 0.012180
1022, 0.012181
1023, 0.012228
1024, 0.022063
1025, 0.022064
1028, 0.022064
1030, 0.022064
1036, 0.022064
1037, 0.022064
1038, 0.022064
1039, 0.022064
1040, 0.022064
1041, 0.022064
1044, 0.022064
1048, 0.022064
1049, 0.022064
1050, 0.022064
1051, 0.022064
1052, 0.022064
1053, 0.022064
1054, 0.022064
1058, 0.022064
1059, 0.022064
1060, 0.022064
1061, 0.022065
1062, 0.022065
1063, 0.022065
1064, 0.022065
1067, 0.022065
1069, 0.022065
1070, 0.022065
1071, 0.022065
1072, 0.022073
1073, 0.022073
1074, 0.022073
1075, 0.022073
1076, 0.022073
1077, 0.022073
1078, 0.022073
1079, 0.022073
1080, 0.022073
1081, 0.022073
1082, 0.022073
1083, 0.022073
1084, 0.022073
1085, 0.022073
1090, 0.022073
1092, 0.022074
1095, 0.022074
1096, 0.022074
1097, 0.022074
1100, 0.022077
1101, 0.022078
1105, 0.022078
1106, 0.022078
1107, 0.022078
1111, 0.023571
1112, 0.023571
1115, 0.023571
1120, 0.023571
1121, 0.023571
1122, 0.023571
1126, 0.023571
1130, 0.023571
1131, 0.023571
1132, 0.023571
1133, 0.023571
1134, 0.023571
1135, 0.023571
1137, 0.023571
1140, 0.023571
1141, 0.023571
1144, 0.023571
1146, 0.023571
1148, 0.023571
1151, 0.023573
1152, 0.023574
1154, 0.023574
1160, 0.023574
1164, 0.023574
1168, 0.023574
1170, 0.023574
1172, 0.023574
1175, 0.023574
1176, 0.023574
1177, 0.023574
1180, 0.023574
1181, 0.023574
1182, 0.023574
1185, 0.023574
1186, 0.023574
1187, 0.023574
1188, 0.023574
1189, 0.023574
1190, 0.023574
1191, 0.023574
1192, 0.023574
1194, 0.023575
1195, 0.023575
1196, 0.023575
1200, 0.023579
1201, 0.023580
1204, 0.023580
1206, 0.023580
1212, 0.023581
1216, 0.023581
1217, 0.023581
1218, 0.023581
1219, 0.023581
1220, 0.023581
1224, 0.023581
1226, 0.023583
1227, 0.023583
1230, 0.023583
1232, 0.023583
1233, 0.023583
1251, 0.023584
1254, 0.023584
1256, 0.023584
1260, 0.023585
1263, 0.023585
1264, 0.023585
